date,Day,DayWeek ,detail expands,engagement rate,engagements,hashtag clicks,impressions,likes,media engagements,media views,month,MonthName,Quarter,replies,retweets,time,Tweet,url clicks,user profile clicks,year
2020-08-03 00:00:00,3,Monday,0,0.001552795,1,0,644,0,0,0,8,August,Q3,0,0,1899-12-30 19:35:00,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla #dolor,0,1,2020
2020-08-03 00:00:00,3,Monday,0,0.0125,4,0,320,2,0,0,8,August,Q3,1,0,1899-12-30 04:17:00,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel #maecenas,0,1,2020
2020-08-03 00:00:00,3,Monday,0,0.034482759,3,0,87,1,2,25,8,August,Q3,0,0,1899-12-30 04:09:00,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta #duis,0,0,2020
2020-08-03 00:00:00,3,Monday,1,0.009433962,2,0,212,1,0,0,8,August,Q3,0,0,1899-12-30 22:03:00,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum #cubilia,0,0,2020
2020-08-03 00:00:00,3,Monday,2,0.006481481,7,0,1080,2,0,0,8,August,Q3,1,0,1899-12-30 22:46:00,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis #primis,0,2,2020
2020-08-03 00:00:00,3,Monday,2,0.016286645,5,0,307,1,0,0,8,August,Q3,2,0,1899-12-30 19:16:00,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat #phasellus,0,0,2020
2020-08-03 00:00:00,3,Monday,2,0.016746411,7,0,418,4,0,0,8,August,Q3,1,0,1899-12-30 20:36:00,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent #nulla,0,0,2020
2020-08-03 00:00:00,3,Monday,2,0.01754386,4,0,228,2,0,0,8,August,Q3,0,0,1899-12-30 18:26:00,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in #eget,0,0,2020
2020-08-03 00:00:00,3,Monday,3,0.018205462,28,0,1538,8,5,5,8,August,Q3,1,4,1899-12-30 19:20:00,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in #vulputate,4,3,2020
2020-08-03 00:00:00,3,Monday,6,0.012734082,17,0,1335,9,0,0,8,August,Q3,1,1,1899-12-30 03:57:00,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo #consectetuer,0,0,2020
2020-08-03 00:00:00,3,Monday,7,0.031078611,34,1,1094,7,12,12,8,August,Q3,1,1,1899-12-30 17:27:00,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet #turpis,5,0,2020
2020-08-03 00:00:00,3,Monday,9,0.128122482,159,0,1241,7,143,143,8,August,Q3,0,0,1899-12-30 01:16:00,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet #risus,0,0,2020
2020-08-03 00:00:00,3,Monday,19,0.108414239,134,1,1236,6,98,98,8,August,Q3,0,2,1899-12-30 04:09:00,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at #nulla,7,1,2020
2020-08-03 00:00:00,3,Monday,29,0.040597171,155,0,3818,7,89,89,8,August,Q3,4,2,1899-12-30 09:02:00,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero #donec,22,2,2020
2020-08-03 00:00:00,3,Monday,241,0.164242691,1118,0,6807,65,783,783,8,August,Q3,11,3,1899-12-30 18:22:00,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl #semper,0,15,2020
2020-10-03 00:00:00,3,Saturday,1,0.028860029,20,0,693,0,17,203,10,October,Q4,0,0,1899-12-30 01:09:00,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi #sed,0,2,2020
2020-10-03 00:00:00,3,Saturday,5,0.028436019,6,0,211,1,0,0,10,October,Q4,0,0,1899-12-30 00:34:00,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta #ut,0,0,2020
2020-09-03 00:00:00,3,Thursday,0,0.01,4,1,400,1,1,75,9,September,Q3,1,0,1899-12-30 08:47:00,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat #enim,0,0,2020
2020-09-03 00:00:00,3,Thursday,0,0.027027027,1,0,37,0,0,0,9,September,Q3,1,0,1899-12-30 18:06:00,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum #ut,0,0,2020
2020-09-03 00:00:00,3,Thursday,1,0.008532423,5,0,586,3,0,0,9,September,Q3,0,0,1899-12-30 01:21:00,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus #amet,0,1,2020
2020-09-03 00:00:00,3,Thursday,1,0.032786885,4,0,122,2,0,0,9,September,Q3,1,0,1899-12-30 23:43:00,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer #duis,0,0,2020
2020-09-03 00:00:00,3,Thursday,2,0.016713092,6,0,359,1,0,0,9,September,Q3,1,0,1899-12-30 16:09:00,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis #praesent,0,2,2020
2020-09-03 00:00:00,3,Thursday,7,0.030919447,38,0,1229,28,0,0,9,September,Q3,1,0,1899-12-30 00:52:00,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus #montes,0,2,2020
2020-06-03 00:00:00,3,Wednesday,0,0.010416667,2,0,192,1,0,24,6,June,Q2,1,0,1899-12-30 02:40:00,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus #suspendisse,0,0,2020
2020-06-03 00:00:00,3,Wednesday,1,0.006578947,2,0,304,1,0,0,6,June,Q2,0,0,1899-12-30 23:45:00,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend #sapien,0,0,2020
2020-06-03 00:00:00,3,Wednesday,5,0.025423729,27,0,1062,20,0,0,6,June,Q2,0,0,1899-12-30 06:52:00,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut #erat,0,2,2020
2020-06-03 00:00:00,3,Wednesday,5,0.027272727,12,0,440,0,1,1,6,June,Q2,0,0,1899-12-30 03:07:00,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus #in,6,0,2020
2020-09-04 00:00:00,4,Friday,0,0.01188455,7,0,589,4,1,97,9,September,Q3,0,0,1899-12-30 19:04:00,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea #integer,0,2,2020
2020-09-04 00:00:00,4,Friday,3,0.023450586,14,0,597,8,3,78,9,September,Q3,0,0,1899-12-30 18:40:00,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla #aliquet,0,0,2020
2020-09-04 00:00:00,4,Friday,4,0.028268551,8,0,283,1,0,0,9,September,Q3,3,0,1899-12-30 05:23:00,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros #eu,0,0,2020
2020-09-04 00:00:00,4,Friday,7,0.031152648,20,0,642,7,3,89,9,September,Q3,0,0,1899-12-30 22:02:00,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor #massa,2,1,2020
2020-09-04 00:00:00,4,Friday,44,0.06501548,63,0,969,13,0,0,9,September,Q3,2,0,1899-12-30 22:27:00,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus #posuere,0,4,2020
2020-07-04 00:00:00,4,Saturday,0,0.003759398,1,0,266,1,0,0,7,July,Q3,0,0,1899-12-30 09:44:00,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel #lorem,0,0,2020
2020-07-04 00:00:00,4,Saturday,0,0.012987013,2,0,154,1,0,0,7,July,Q3,1,0,1899-12-30 23:46:00,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et #nec,0,0,2020
2020-10-04 00:00:00,4,Sunday,9,0.035422343,13,0,367,2,0,0,10,October,Q4,0,0,1899-12-30 20:27:00,accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo #nulla,0,2,2020
2020-10-04 00:00:00,4,Sunday,13,0.019430052,15,0,772,2,0,0,10,October,Q4,0,0,1899-12-30 20:24:00,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum #sed,0,0,2020
2020-06-04 00:00:00,4,Thursday,0,0,0,0,91,0,0,0,6,June,Q2,0,0,1899-12-30 06:36:00,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla #ante,0,0,2020
2020-06-04 00:00:00,4,Thursday,0,0.007949126,5,0,629,0,0,0,6,June,Q2,0,0,1899-12-30 20:20:00,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis #elementum,5,0,2020
2020-06-04 00:00:00,4,Thursday,0,0.016393443,4,0,244,2,0,0,6,June,Q2,0,0,1899-12-30 20:17:00,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus #fusce,0,2,2020
2020-06-04 00:00:00,4,Thursday,1,0.010416667,3,0,288,1,0,0,6,June,Q2,1,0,1899-12-30 22:54:00,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl #ut,0,0,2020
2020-06-04 00:00:00,4,Thursday,1,0.012903226,2,0,155,1,0,0,6,June,Q2,0,0,1899-12-30 22:20:00,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices #justo,0,0,2020
2020-06-04 00:00:00,4,Thursday,1,0.031325301,13,0,415,4,0,0,6,June,Q2,0,0,1899-12-30 05:35:00,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac #ornare,6,2,2020
2020-06-04 00:00:00,4,Thursday,1,0.074766355,8,0,107,6,0,0,6,June,Q2,1,0,1899-12-30 05:43:00,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus #eu,0,0,2020
2020-06-04 00:00:00,4,Thursday,12,0.167630058,58,0,346,2,33,33,6,June,Q2,0,0,1899-12-30 23:40:00,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus #at,0,11,2020
2020-06-04 00:00:00,4,Thursday,27,0.044924154,77,0,1714,11,0,0,6,June,Q2,1,4,1899-12-30 05:35:00,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet #orci,31,3,2020
2020-08-04 00:00:00,4,Tuesday,0,0,0,0,104,0,0,0,8,August,Q3,0,0,1899-12-30 00:25:00,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices #in,0,0,2020
2020-08-04 00:00:00,4,Tuesday,0,0,0,0,144,0,0,0,8,August,Q3,0,0,1899-12-30 06:20:00,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet #laoreet,0,0,2020
2020-08-04 00:00:00,4,Tuesday,0,0,0,0,151,0,0,0,8,August,Q3,0,0,1899-12-30 23:53:00,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in #erat,0,0,2020
2020-08-04 00:00:00,4,Tuesday,0,0,0,0,574,0,0,0,8,August,Q3,0,0,1899-12-30 05:04:00,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio #magna,0,0,2020
2020-08-04 00:00:00,4,Tuesday,0,0.001628664,1,0,614,0,0,0,8,August,Q3,0,0,1899-12-30 20:56:00,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed #potenti,1,0,2020
2020-08-04 00:00:00,4,Tuesday,0,0.005617978,1,0,178,0,0,0,8,August,Q3,0,0,1899-12-30 05:25:00,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper #eget,0,1,2020
2020-08-04 00:00:00,4,Tuesday,0,0.010869565,2,0,184,1,0,0,8,August,Q3,0,0,1899-12-30 06:14:00,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi #ligula,1,0,2020
2020-08-04 00:00:00,4,Tuesday,0,0.01754386,6,0,342,2,1,97,8,August,Q3,1,0,1899-12-30 04:35:00,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede #elit,2,0,2020
2020-08-04 00:00:00,4,Tuesday,1,0.012195122,1,0,82,0,0,0,8,August,Q3,0,0,1899-12-30 06:27:00,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla #ut,0,0,2020
2020-08-04 00:00:00,4,Tuesday,1,0.023054755,8,0,347,7,0,0,8,August,Q3,0,0,1899-12-30 18:37:00,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut #libero,0,0,2020
2020-08-04 00:00:00,4,Tuesday,1,0.037037037,2,0,54,1,0,0,8,August,Q3,0,0,1899-12-30 06:17:00,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam #quam,0,0,2020
2020-08-04 00:00:00,4,Tuesday,5,0.030110935,19,0,631,2,0,0,8,August,Q3,1,0,1899-12-30 22:31:00,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus #ante,11,0,2020
2020-08-04 00:00:00,4,Tuesday,6,0.026168224,14,0,535,3,5,162,8,August,Q3,0,0,1899-12-30 20:35:00,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet #quam,0,0,2020
2020-08-04 00:00:00,4,Tuesday,20,0.107894737,205,0,1900,19,157,157,8,August,Q3,3,1,1899-12-30 06:48:00,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam #vitae,2,3,2020
2020-06-05 00:00:00,5,Friday,2,0.023622047,6,0,254,2,0,0,6,June,Q2,1,0,1899-12-30 00:49:00,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt #rhoncus,0,1,2020
2020-06-05 00:00:00,5,Friday,9,0.007779773,13,0,1671,2,0,0,6,June,Q2,1,1,1899-12-30 00:28:00,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci #cras,0,0,2020
2020-10-05 00:00:00,5,Monday,1,0.006329114,2,0,316,1,0,29,10,October,Q4,0,0,1899-12-30 17:41:00,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis #tristique,0,0,2020
2020-10-05 00:00:00,5,Monday,1,0.018372703,7,0,381,3,2,62,10,October,Q4,1,0,1899-12-30 22:45:00,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi #morbi,0,0,2020
2020-10-05 00:00:00,5,Monday,1,0.027027027,4,0,148,2,0,0,10,October,Q4,1,0,1899-12-30 22:22:00,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus #justo,0,0,2020
2020-10-05 00:00:00,5,Monday,2,0.157894737,3,0,19,0,0,0,10,October,Q4,1,0,1899-12-30 22:55:00,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem #vulputate,0,0,2020
2020-10-05 00:00:00,5,Monday,3,0.016863406,10,0,593,4,1,83,10,October,Q4,0,0,1899-12-30 00:24:00,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio #id,0,2,2020
2020-10-05 00:00:00,5,Monday,3,0.018726592,10,0,534,0,5,111,10,October,Q4,1,0,1899-12-30 01:37:00,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar #congue,1,0,2020
2020-10-05 00:00:00,5,Monday,6,0.012117347,19,0,1568,10,0,0,10,October,Q4,1,0,1899-12-30 05:05:00,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum #a,0,2,2020
2020-10-05 00:00:00,5,Monday,134,0.040808241,206,0,5048,47,0,0,10,October,Q4,13,1,1899-12-30 08:13:00,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel #cubilia,0,11,2020
2020-09-05 00:00:00,5,Saturday,0,0,0,0,115,0,0,0,9,September,Q3,0,0,1899-12-30 00:43:00,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut #integer,0,0,2020
